sector,date,value
IT,10/02/2021,468.45
IT,11/02/2021,473.43
IT,12/02/2021,476.04
IT,13/02/2021,
IT,14/02/2021,
IT,15/02/2021,476.5
IT,16/02/2021,474.96
IT,17/02/2021,468.94
IT,18/02/2021,467.15
IT,19/02/2021,468.04
IT,20/02/2021,
IT,21/02/2021,
IT,22/02/2021,457.64
IT,23/02/2021,455.04
IT,24/02/2021,458.97
IT,25/02/2021,445.04
IT,26/02/2021,445.89
IT,27/02/2021,
IT,28/02/2021,
IT,01/03/2021,459.54
IT,02/03/2021,452.46
IT,03/03/2021,440.7
IT,04/03/2021,429.58
IT,05/03/2021,435.14
IT,06/03/2021,
IT,07/03/2021,
IT,08/03/2021,425.07
IT,09/03/2021,439.85
IT,10/03/2021,437.93
IT,11/03/2021,448.06
IT,12/03/2021,444.92
IT,13/03/2021,
IT,14/03/2021,
IT,15/03/2021,449.8
IT,16/03/2021,452.72
IT,17/03/2021,452.43
IT,18/03/2021,440.48
IT,19/03/2021,440.02
IT,20/03/2021,
IT,21/03/2021,
IT,22/03/2021,447.58
IT,23/03/2021,444.67
IT,24/03/2021,438.84
IT,25/03/2021,438.18
IT,26/03/2021,448.28
IT,27/03/2021,
IT,28/03/2021,
IT,29/03/2021,445.76
IT,30/03/2021,442.44
IT,31/03/2021,448.92
IT,01/04/2021,458.34
IT,02/04/2021,458.77
IT,03/04/2021,
IT,04/04/2021,
IT,05/04/2021,466.25
IT,06/04/2021,465.66
IT,07/04/2021,467.76
IT,08/04/2021,474.7
IT,09/04/2021,478.86
IT,10/04/2021,
IT,11/04/2021,
IT,12/04/2021,476.56
IT,13/04/2021,481.7
IT,14/04/2021,476.75
IT,15/04/2021,484.56
IT,16/04/2021,484.24
IT,17/04/2021,
IT,18/04/2021,
IT,19/04/2021,480.03
IT,20/04/2021,475.25
IT,21/04/2021,479.54
IT,22/04/2021,476.48
IT,23/04/2021,482.63
IT,24/04/2021,
IT,25/04/2021,
IT,26/04/2021,486.18
IT,27/04/2021,484.32
IT,28/04/2021,481.09
IT,29/04/2021,480.08
IT,30/04/2021,473.34
IT,01/05/2021,
IT,02/05/2021,
IT,03/05/2021,
IT,04/05/2021,471.92
IT,05/05/2021,462.14
IT,06/05/2021,461.94
IT,07/05/2021,464.38
IT,08/05/2021,468.92
IT,09/05/2021,
IT,10/05/2021,
IT,11/05/2021,457.6
IT,12/05/2021,455.93
IT,13/05/2021,442.95
IT,14/05/2021,446.66
IT,15/05/2021,456.92
IT,16/05/2021,
IT,17/05/2021,
IT,18/05/2021,453.72
IT,19/05/2021,451.89
IT,20/05/2021,452.54
IT,21/05/2021,461.73
IT,22/05/2021,459.91
IT,23/05/2021,
IT,24/05/2021,
IT,25/05/2021,467.27
IT,26/05/2021,468.24
IT,27/05/2021,468.63
IT,28/05/2021,466.37
IT,29/05/2021,468.13
IT,30/05/2021,
IT,31/05/2021,467.89
IT,01/06/2021,466.63
IT,02/06/2021,468.67
IT,03/06/2021,463.99
IT,04/06/2021,472.39
IT,05/06/2021,
IT,06/06/2021,
IT,07/06/2021,473.13
IT,08/06/2021,473.4
IT,09/06/2021,473.33
IT,10/06/2021,477.17
IT,11/06/2021,480.28
IT,12/06/2021,
IT,13/06/2021,
IT,14/06/2021,485.64
IT,15/06/2021,482.98
IT,16/06/2021,481.44
IT,17/06/2021,486.76
IT,18/06/2021,482.48
IT,19/06/2021,
IT,20/06/2021,
IT,21/06/2021,486.13
IT,22/06/2021,491
IT,23/06/2021,490.57
IT,24/06/2021,493.95
IT,25/06/2021,493.48
IT,26/06/2021,
IT,27/06/2021,
IT,28/06/2021,498.61
IT,29/06/2021,501.65
IT,30/06/2021,499.84
IT,01/07/2021,
IT,02/07/2021,499.55
IT,03/07/2021,505.66
IT,04/07/2021,
IT,05/07/2021,
IT,06/07/2021,505.99
IT,07/07/2021,508.65
IT,08/07/2021,510.85
IT,09/07/2021,505.76
IT,10/07/2021,510.6
IT,11/07/2021,
IT,12/07/2021,
IT,13/07/2021,511.22
IT,14/07/2021,513
IT,15/07/2021,515.2
IT,16/07/2021,510.46
IT,17/07/2021,505.92
IT,18/07/2021,
IT,19/07/2021,
IT,20/07/2021,499.32
IT,21/07/2021,506.3
IT,22/07/2021,511.57
IT,23/07/2021,515.83
IT,24/07/2021,520.87
IT,25/07/2021,
IT,26/07/2021,
IT,27/07/2021,520.97
IT,28/07/2021,515.71
IT,29/07/2021,515.96
IT,30/07/2021,519.04
IT,31/07/2021,517.51
IT,01/08/2021,
IT,02/08/2021,517.93
IT,03/08/2021,520.81
IT,04/08/2021,522.6
IT,05/08/2021,525.61
IT,06/08/2021,523.8
IT,07/08/2021,
IT,08/08/2021,
IT,09/08/2021,522.88
IT,10/08/2021,519.2
IT,11/08/2021,518.32
IT,12/08/2021,521.22
IT,13/08/2021,523.51
IT,14/08/2021,
IT,15/08/2021,
IT,16/08/2021,524.39
IT,17/08/2021,520.12
IT,18/08/2021,514.44
IT,19/08/2021,517.56
IT,20/08/2021,523.43
IT,21/08/2021,
IT,22/08/2021,
IT,23/08/2021,531.11
IT,24/08/2021,532.33
IT,25/08/2021,532.1
IT,26/08/2021,529.22
IT,27/08/2021,534.57
IT,28/08/2021,
IT,29/08/2021,
IT,30/08/2021,540.31
IT,31/08/2021,537.16
IT,01/09/2021,538.35
IT,02/09/2021,538.74
IT,03/09/2021,541.6
IT,04/09/2021,
IT,05/09/2021,
IT,06/09/2021,542.52
IT,07/09/2021,541.98
IT,08/09/2021,538.71
IT,09/09/2021,537.29
IT,10/09/2021,533.47
IT,11/09/2021,
IT,12/09/2021,
IT,13/09/2021,533.09
IT,14/09/2021,533.22
IT,15/09/2021,536.9
IT,16/09/2021,537.32
IT,17/09/2021,530.43
IT,18/09/2021,
IT,19/09/2021,
IT,20/09/2021,520.74
IT,21/09/2021,521.24
IT,22/09/2021,527.62
IT,23/09/2021,534.39
IT,24/09/2021,533.84
IT,25/09/2021,
IT,26/09/2021,
IT,27/09/2021,527.99
IT,28/09/2021,510.96
IT,29/09/2021,508.54
IT,30/09/2021,506.24
IT,01/10/2021,511.35
IT,02/10/2021,
IT,03/10/2021,
IT,04/10/2021,498.91
IT,05/10/2021,505.49
IT,06/10/2021,508.3
IT,07/10/2021,514.05
IT,08/10/2021,511.62
IT,09/10/2021,
IT,10/10/2021,
IT,11/10/2021,509.21
IT,12/10/2021,507.31
IT,13/10/2021,512
IT,14/10/2021,523.38
IT,15/10/2021,527.75
IT,16/10/2021,
IT,17/10/2021,
IT,18/10/2021,532.12
IT,19/10/2021,537.23
IT,20/10/2021,535.34
IT,21/10/2021,537.54
IT,22/10/2021,536.19
IT,23/10/2021,
IT,24/10/2021,
IT,25/10/2021,537.71
IT,26/10/2021,538.74
IT,27/10/2021,536.88
IT,28/10/2021,542.81
IT,29/10/2021,544.28
IT,30/10/2021,
IT,31/10/2021,
IT,01/11/2021,544.99
IT,02/11/2021,548.56
IT,03/11/2021,551.67
IT,04/11/2021,559.97
IT,05/11/2021,561.62
IT,06/11/2021,
IT,07/11/2021,
IT,08/11/2021,565.11
IT,09/11/2021,563.23
IT,10/11/2021,552.77
IT,11/11/2021,555.4
IT,12/11/2021,562.82
IT,13/11/2021,
IT,14/11/2021,
IT,15/11/2021,562.51
IT,16/11/2021,567.76
IT,17/11/2021,565.86
IT,18/11/2021,570.47
IT,19/11/2021,573.79
IT,20/11/2021,
IT,21/11/2021,
IT,22/11/2021,564.65
IT,23/11/2021,561.25
IT,24/11/2021,564.65
IT,25/11/2021,565.21
IT,26/11/2021,552.01
IT,27/11/2021,
IT,28/11/2021,
IT,29/11/2021,564.35
IT,30/11/2021,558.23
IT,01/12/2021,551.52
IT,02/12/2021,554.48
IT,03/12/2021,544.86
IT,04/12/2021,
IT,05/12/2021,
IT,06/12/2021,548.59
IT,07/12/2021,568.82
IT,08/12/2021,572.2
IT,09/12/2021,565.25
IT,10/12/2021,573.67
IT,11/12/2021,
IT,12/12/2021,
IT,13/12/2021,565.43
IT,14/12/2021,555.91
IT,15/12/2021,569.97
IT,16/12/2021,555.87
IT,17/12/2021,552.96
IT,18/12/2021,
IT,19/12/2021,
IT,20/12/2021,545.94
IT,21/12/2021,560.51
IT,22/12/2021,567.5
IT,23/12/2021,570.98
IT,24/12/2021,570.93
IT,25/12/2021,
IT,26/12/2021,
IT,27/12/2021,581.53
IT,28/12/2021,578.43
IT,29/12/2021,578.08
IT,30/12/2021,575.3
IT,31/12/2021,572.54
materials,22/01/2020,268.74
materials,23/01/2020,266.17
materials,24/01/2020,265.92
materials,25/01/2020,
materials,26/01/2020,
materials,27/01/2020,259.73
materials,28/01/2020,260.14
materials,29/01/2020,261.53
materials,30/01/2020,259.79
materials,31/01/2020,257.23
materials,01/02/2020,
materials,02/02/2020,
materials,03/02/2020,257.99
materials,04/02/2020,261.77
materials,05/02/2020,265.6
materials,06/02/2020,266.64
materials,07/02/2020,262.77
materials,08/02/2020,
materials,09/02/2020,
materials,10/02/2020,262.13
materials,11/02/2020,264.5
materials,12/02/2020,265.96
materials,13/02/2020,264.92
materials,14/02/2020,264.02
materials,15/02/2020,
materials,16/02/2020,
materials,17/02/2020,263.8
materials,18/02/2020,262.36
materials,19/02/2020,262.82
materials,20/02/2020,262.44
materials,21/02/2020,262.06
materials,22/02/2020,
materials,23/02/2020,
materials,24/02/2020,254.93
materials,25/02/2020,247.93
materials,26/02/2020,246.53
materials,27/02/2020,238.15
materials,28/02/2020,231.31
materials,29/02/2020,
materials,01/03/2020,
materials,02/03/2020,237
materials,03/03/2020,239.03
materials,04/03/2020,243.75
materials,05/03/2020,239.47
materials,06/03/2020,233.36
materials,07/03/2020,
materials,08/03/2020,
materials,09/03/2020,214.46
materials,10/03/2020,217.34
materials,11/03/2020,210.09
materials,12/03/2020,187.6
materials,13/03/2020,193.02
materials,14/03/2020,
materials,15/03/2020,
materials,16/03/2020,180.04
materials,17/03/2020,187.43
materials,18/03/2020,176.22
materials,19/03/2020,178.57
materials,20/03/2020,176.07
materials,21/03/2020,
materials,22/03/2020,
materials,23/03/2020,170.92
materials,24/03/2020,188.6
materials,25/03/2020,194.37
materials,26/03/2020,200.71
materials,27/03/2020,195.14
materials,28/03/2020,
materials,29/03/2020,
materials,30/03/2020,199.59
materials,31/03/2020,198.72
materials,01/04/2020,193.26
materials,02/04/2020,194.66
materials,03/04/2020,
materials,04/04/2020,
materials,05/04/2020,191.98
materials,06/04/2020,202
materials,07/04/2020,207.42
materials,08/04/2020,210.77
materials,09/04/2020,218.2
materials,10/04/2020,218.51
materials,11/04/2020,
materials,12/04/2020,
materials,13/04/2020,
materials,14/04/2020,
materials,15/04/2020,
materials,16/04/2020,
materials,17/04/2020,
materials,18/04/2020,
materials,19/04/2020,
materials,20/04/2020,216.12
materials,21/04/2020,209.44
materials,22/04/2020,213.32
materials,23/04/2020,216.48
materials,24/04/2020,216.94
materials,25/04/2020,
materials,26/04/2020,
materials,27/04/2020,221.66
materials,28/04/2020,224.65
materials,29/04/2020,229.77
materials,30/04/2020,225.76
materials,01/05/2020,221.56
materials,02/05/2020,
materials,03/05/2020,
materials,04/05/2020,220.07
materials,05/05/2020,222.19
materials,06/05/2020,219.46
materials,07/05/2020,223.22
materials,08/05/2020,227.73
materials,09/05/2020,
materials,10/05/2020,
materials,11/05/2020,224.41
materials,12/05/2020,222.41
materials,13/05/2020,218.6
materials,14/05/2020,218.23
materials,15/05/2020,221.22
materials,16/05/2020,
materials,17/05/2020,
materials,18/05/2020,230.61
materials,19/05/2020,232.03
materials,20/05/2020,234.46
materials,21/05/2020,231.76
materials,22/05/2020,230.79
materials,23/05/2020,
materials,24/05/2020,
materials,25/05/2020,232.21
materials,26/05/2020,236.77
materials,27/05/2020,237.3
materials,28/05/2020,241.18
materials,29/05/2020,240
materials,30/05/2020,
materials,31/05/2020,
materials,01/06/2020,243.26
materials,02/06/2020,246.97
materials,03/06/2020,251.5
materials,04/06/2020,252.35
materials,05/06/2020,256.51
materials,06/06/2020,
materials,07/06/2020,
materials,08/06/2020,256.99
materials,09/06/2020,255.85
materials,10/06/2020,255.6
materials,11/06/2020,242.9
materials,12/06/2020,243.04
materials,13/06/2020,
materials,14/06/2020,
materials,15/06/2020,242.98
materials,16/06/2020,248.6
materials,17/06/2020,248.15
materials,18/06/2020,246.93
materials,19/06/2020,246.39
materials,20/06/2020,
materials,21/06/2020,
materials,22/06/2020,247.9
materials,23/06/2020,250.6
materials,24/06/2020,244.37
materials,25/06/2020,244.45
materials,26/06/2020,243.21
materials,27/06/2020,
materials,28/06/2020,
materials,29/06/2020,245.52
materials,30/06/2020,248.61
materials,01/07/2020,248.74
materials,02/07/2020,251.61
materials,03/07/2020,251.09
materials,04/07/2020,
materials,05/07/2020,
materials,06/07/2020,255.07
materials,07/07/2020,255.29
materials,08/07/2020,254.17
materials,09/07/2020,253.4
materials,10/07/2020,255.65
materials,11/07/2020,
materials,12/07/2020,
materials,13/07/2020,258.2
materials,14/07/2020,261.23
materials,15/07/2020,265.61
materials,16/07/2020,265.24
materials,17/07/2020,266.77
materials,18/07/2020,
materials,19/07/2020,
materials,20/07/2020,268.06
materials,21/07/2020,269.92
materials,22/07/2020,271.36
materials,23/07/2020,271.08
materials,24/07/2020,270.52
materials,25/07/2020,
materials,26/07/2020,
materials,27/07/2020,275.49
materials,28/07/2020,272.88
materials,29/07/2020,272.26
materials,30/07/2020,268.03
materials,31/07/2020,266.79
materials,01/08/2020,
materials,02/08/2020,
materials,03/08/2020,268.13
materials,04/08/2020,271.08
materials,05/08/2020,276.8
materials,06/08/2020,275.21
materials,07/08/2020,273.19
materials,08/08/2020,
materials,09/08/2020,
materials,10/08/2020,274.81
materials,11/08/2020,274.96
materials,12/08/2020,277.28
materials,13/08/2020,277.39
materials,14/08/2020,276.22
materials,15/08/2020,
materials,16/08/2020,
materials,17/08/2020,279.49
materials,18/08/2020,279.56
materials,19/08/2020,278.47
materials,20/08/2020,275.09
materials,21/08/2020,273.66
materials,22/08/2020,
materials,23/08/2020,
materials,24/08/2020,277.73
materials,25/08/2020,276.42
materials,26/08/2020,279.6
materials,27/08/2020,277.41
materials,28/08/2020,279.85
materials,29/08/2020,
materials,30/08/2020,
materials,31/08/2020,278.95
materials,01/09/2020,281.85
materials,02/09/2020,285.2
materials,03/09/2020,279.44
materials,04/09/2020,278.3
materials,05/09/2020,
materials,06/09/2020,
materials,07/09/2020,280.73
materials,08/09/2020,278.11
materials,09/09/2020,283.13
materials,10/09/2020,282.32
materials,11/09/2020,284.33
materials,12/09/2020,
materials,13/09/2020,
materials,14/09/2020,288.08
materials,15/09/2020,289.43
materials,16/09/2020,290.45
materials,17/09/2020,289.11
materials,18/09/2020,287.99
materials,19/09/2020,
materials,20/09/2020,
materials,21/09/2020,277.62
materials,22/09/2020,276.76
materials,23/09/2020,272.34
materials,24/09/2020,271.59
materials,25/09/2020,272.3
materials,26/09/2020,
materials,27/09/2020,
materials,28/09/2020,276.31
materials,29/09/2020,276.37
materials,30/09/2020,275.96
materials,01/10/2020,275.44
materials,02/10/2020,275.61
materials,03/10/2020,
materials,04/10/2020,
materials,05/10/2020,280.31
materials,06/10/2020,277.74
materials,07/10/2020,281.59
materials,08/10/2020,284.06
materials,09/10/2020,286.9
materials,10/10/2020,
materials,11/10/2020,
materials,12/10/2020,287.27
materials,13/10/2020,284.73
materials,14/10/2020,285.45
materials,15/10/2020,282.32
materials,16/10/2020,283.68
materials,17/10/2020,
materials,18/10/2020,
materials,19/10/2020,282.34
materials,20/10/2020,281.96
materials,21/10/2020,283.07
materials,22/10/2020,282.22
materials,23/10/2020,282.74
materials,24/10/2020,
materials,25/10/2020,
materials,26/10/2020,277.9
materials,27/10/2020,275.98
materials,28/10/2020,267.17
materials,29/10/2020,268.16
materials,30/10/2020,268.27
materials,31/10/2020,
materials,01/11/2020,
materials,02/11/2020,274.03
materials,03/11/2020,280.05
materials,04/11/2020,278.3
materials,05/11/2020,286.75
materials,06/11/2020,289.14
materials,07/11/2020,
materials,08/11/2020,
materials,09/11/2020,292.26
materials,10/11/2020,294.4
materials,11/11/2020,293.26
materials,12/11/2020,290.14
materials,13/11/2020,291.89
materials,14/11/2020,
materials,15/11/2020,
materials,16/11/2020,296.66
materials,17/11/2020,296.22
materials,18/11/2020,295.64
materials,19/11/2020,294.02
materials,20/11/2020,295.28
materials,21/11/2020,
materials,22/11/2020,
materials,23/11/2020,295.88
materials,24/11/2020,302.48
materials,25/11/2020,302.19
materials,26/11/2020,302.43
materials,27/11/2020,304.12
materials,28/11/2020,
materials,29/11/2020,
materials,30/11/2020,301.47
materials,01/12/2020,306.03
materials,02/12/2020,305.89
materials,03/12/2020,308.18
materials,04/12/2020,311.52
materials,05/12/2020,
materials,06/12/2020,
materials,07/12/2020,311.36
materials,08/12/2020,312.19
materials,09/12/2020,312.49
materials,10/12/2020,311.7
materials,11/12/2020,310.43
materials,12/12/2020,
materials,13/12/2020,
materials,14/12/2020,308.74
materials,15/12/2020,312.09
materials,16/12/2020,313.6
materials,17/12/2020,317.88
materials,18/12/2020,317.65
materials,19/12/2020,
materials,20/12/2020,
materials,21/12/2020,315.17
materials,22/12/2020,312.93
materials,23/12/2020,314.88
materials,24/12/2020,316.05
materials,25/12/2020,316.33
materials,26/12/2020,
materials,27/12/2020,
materials,28/12/2020,316.49
materials,29/12/2020,317.88
materials,30/12/2020,320.12
materials,31/12/2020,318.87
materials,01/01/2021,318.87
materials,02/01/2021,
materials,03/01/2021,
materials,04/01/2021,322.89
materials,05/01/2021,326.12
materials,06/01/2021,334.16
materials,07/01/2021,339.26
materials,08/01/2021,338.43
materials,09/01/2021,
materials,10/01/2021,
materials,11/01/2021,334.87
materials,12/01/2021,336.99
materials,13/01/2021,335.35
materials,14/01/2021,335.36
materials,15/01/2021,329.34
materials,16/01/2021,
materials,17/01/2021,
materials,18/01/2021,328.59
materials,19/01/2021,329.55
materials,20/01/2021,332.48
materials,21/01/2021,331.73
materials,22/01/2021,329.02
materials,23/01/2021,
materials,24/01/2021,
materials,25/01/2021,327.26
materials,26/01/2021,326.47
materials,27/01/2021,317.31
materials,28/01/2021,319.83
materials,29/01/2021,314.68
materials,30/01/2021,
materials,31/01/2021,
materials,01/02/2021,318.46
materials,02/02/2021,319.78
materials,03/02/2021,320.48
materials,04/02/2021,318.86
materials,05/02/2021,322.42
materials,06/02/2021,
materials,07/02/2021,
materials,08/02/2021,327.22
materials,09/02/2021,326.78
materials,10/02/2021,328.1
materials,11/02/2021,328.53
materials,12/02/2021,329.4
materials,13/02/2021,
materials,14/02/2021,
materials,15/02/2021,333.12
materials,16/02/2021,333.5
materials,17/02/2021,330.85
materials,18/02/2021,329.16
materials,19/02/2021,333.58
materials,20/02/2021,
materials,21/02/2021,
materials,22/02/2021,336.4
materials,23/02/2021,336.43
materials,24/02/2021,337.16
materials,25/02/2021,335.59
materials,26/02/2021,325.56
materials,27/02/2021,
materials,28/02/2021,
materials,01/03/2021,331.4
materials,02/03/2021,333.7
materials,03/03/2021,333.78
materials,04/03/2021,326.64
materials,05/03/2021,326.53
materials,06/03/2021,
materials,07/03/2021,
materials,08/03/2021,331.48
materials,09/03/2021,332.21
materials,10/03/2021,333.65
materials,11/03/2021,337.33
materials,12/03/2021,338.21
materials,13/03/2021,
materials,14/03/2021,
materials,15/03/2021,337.02
materials,16/03/2021,335.5
materials,17/03/2021,335.21
materials,18/03/2021,337.03
materials,19/03/2021,333.59
materials,20/03/2021,
materials,21/03/2021,
materials,22/03/2021,332.91
materials,23/03/2021,328.14
materials,24/03/2021,328.31
materials,25/03/2021,329.31
materials,26/03/2021,336.09
materials,27/03/2021,
materials,28/03/2021,
materials,29/03/2021,336.11
materials,30/03/2021,334.96
materials,31/03/2021,333.88
materials,01/04/2021,336.61
materials,02/04/2021,336.94
materials,03/04/2021,
materials,04/04/2021,
materials,05/04/2021,339.94
materials,06/04/2021,342.51
materials,07/04/2021,340.94
materials,08/04/2021,342.42
materials,09/04/2021,343.63
materials,10/04/2021,
materials,11/04/2021,
materials,12/04/2021,342.04
materials,13/04/2021,342.41
materials,14/04/2021,345.58
materials,15/04/2021,350.4
materials,16/04/2021,353.87
materials,17/04/2021,
materials,18/04/2021,
materials,19/04/2021,354.32
materials,20/04/2021,350.59
materials,21/04/2021,353.18
materials,22/04/2021,351.18
materials,23/04/2021,354.2
materials,24/04/2021,
materials,25/04/2021,
materials,26/04/2021,357.49
materials,27/04/2021,356.08
materials,28/04/2021,355.78
materials,29/04/2021,356.2
materials,30/04/2021,350.92
materials,01/05/2021,
materials,02/05/2021,
materials,03/05/2021,
materials,04/05/2021,354.97
materials,05/05/2021,355.91
materials,06/05/2021,362.96
materials,07/05/2021,367.3
materials,08/05/2021,371.83
materials,09/05/2021,
materials,10/05/2021,
materials,11/05/2021,374.72
materials,12/05/2021,371.76
materials,13/05/2021,365.01
materials,14/05/2021,364.63
materials,15/05/2021,367.17
materials,16/05/2021,
materials,17/05/2021,
materials,18/05/2021,370.34
materials,19/05/2021,370.37
materials,20/05/2021,362.4
materials,21/05/2021,363.17
materials,22/05/2021,362.82
materials,23/05/2021,
materials,24/05/2021,
